customerid,date,Days_Since_Last_Purchase,total_spend,Average_Transaction_Value,Total_Transactions,Total_Products_Purchased,Unique_Products_Purchased,Average_Days_Between_Purchases,Favorite_Shopping_Day,Favorite_Shopping_Hour,is_uk,Monthly_Spending_Mean,Monthly_Spending_Std,Spending_Trend
16560.0,2011-11-18,21,816.51,14.324736842105263,3,494,52,6.0,6,10,1,408.255,107.58629675753319,152.14999999999998
16561.0,2011-12-04,5,511.12,16.48774193548387,2,244,29,1.8,1,9,1,255.56,13.293607486307062,-18.799999999999955
16563.0,2011-10-17,53,1077.74,56.72315789473684,1,486,19,0.0,0,11,1,1077.74,0.0,0.0
16565.0,2010-12-10,364,173.7,57.9,1,46,3,0.0,4,15,1,173.7,0.0,0.0
16566.0,2011-11-24,15,614.01,32.316315789473684,6,361,14,15.277777777777779,3,16,1,122.80199999999999,62.33758673545199,-11.186000000000002
16567.0,2011-05-29,194,865.6,24.731428571428573,2,996,34,4.176470588235294,4,9,1,432.79999999999995,176.43728404166734,-249.51999999999998
16569.0,2011-12-06,3,124.2,24.84,1,93,5,0.0,1,15,1,124.2,0.0,0.0
16570.0,2011-12-01,8,3622.95,27.24022556390977,15,2050,70,2.621212121212121,3,15,1,329.3590909090909,325.4764737874167,32.40409090909091
16571.0,2011-12-06,3,1285.22,12.124716981132076,5,1176,73,2.638095238095238,3,13,1,257.044,299.4568986181484,-100.55900000000001
16572.0,2011-08-04,127,999.7,17.236206896551725,4,530,40,2.5964912280701755,2,12,1,333.23333333333335,39.596183317755916,12.370000000000005
16573.0,2011-09-27,73,648.41,14.09586956521739,4,354,40,4.8,4,9,1,216.13666666666668,199.46198167403568,36.70000000000002
16574.0,2011-09-29,71,451.44,16.122857142857143,1,416,28,0.0,3,13,1,451.44,0.0,0.0
16579.0,2010-12-09,365,-30.6,-30.6,1,-12,1,,3,15,1,-30.6,0.0,0.0
16581.0,2011-07-07,155,70.44,6.403636363636363,2,122,9,2.7,4,10,1,35.22,99.87176177478798,-141.24
16582.0,2011-08-18,113,313.62,52.27,1,164,6,0.0,3,17,1,313.62,0.0,0.0
16583.0,2010-12-01,373,233.45,16.675,1,111,14,0.0,2,12,1,233.45,0.0,0.0
16584.0,2011-09-20,80,908.03,29.291290322580643,3,635,25,5.766666666666667,1,13,1,302.6766666666667,320.534406941491,-143.90000000000003
16586.0,2011-04-05,248,463.95,57.99375,1,95,8,0.0,1,9,1,463.95,0.0,0.0
16587.0,2011-04-21,232,225.15,17.31923076923077,1,71,13,0.0,3,15,1,225.15,0.0,0.0
16589.0,2011-09-29,71,459.24,13.916363636363636,3,368,31,2.78125,3,14,1,153.08,79.8959222989509,63.44
16591.0,2011-10-02,68,213.5,21.35,1,41,10,0.0,6,10,1,213.5,0.0,0.0
16592.0,2011-12-05,4,4073.28,18.34810810810811,19,2914,142,1.262443438914027,4,11,1,509.16,247.94357595457654,62.83333333333334
16593.0,2011-10-20,50,330.03,12.223333333333333,3,116,24,10.653846153846153,4,12,1,110.00999999999999,65.76887789828865,2.4650000000000034
16594.0,2011-09-25,75,181.09,3.416792452830189,1,64,53,0.0,6,14,1,181.09,0.0,0.0
16595.0,2011-10-09,61,360.16,4.237176470588236,1,335,83,0.0,6,13,1,360.16,0.0,0.0
16596.0,2011-11-24,15,250.15,20.84583333333333,2,97,12,31.818181818181817,2,10,1,125.075,6.257895013500942,8.849999999999994
16597.0,2011-12-05,4,90.04,12.862857142857145,1,184,7,0.0,0,15,1,90.04,0.0,0.0
16598.0,2011-03-07,277,140.7,12.79090909090909,2,70,10,0.8,6,11,1,70.35000000000001,105.6417531092702,-149.4
16600.0,2011-12-05,4,813.52,13.121290322580643,6,1145,50,5.426229508196721,0,16,1,162.704,62.212923737757265,33.732
16601.0,2011-10-30,40,241.53,8.328620689655173,1,130,28,0.0,6,11,1,241.53,0.0,0.0
16602.0,2011-11-08,31,494.73,15.4603125,2,317,29,0.16129032258064516,3,15,1,494.73,0.0,0.0
16603.0,2011-09-26,74,482.47,14.19029411764706,2,480,34,0.48484848484848486,4,13,1,482.47,0.0,0.0
16607.0,2011-11-22,17,3038.67,17.463620689655173,16,2822,140,1.9364161849710984,2,13,1,303.867,159.8260446756619,6.344909090909093
16609.0,2011-11-24,15,5450.96,19.467714285714287,9,2410,155,0.8387096774193549,1,13,1,908.4933333333333,584.4424729831558,95.89428571428572
16610.0,2011-05-04,219,75.66,12.61,1,66,6,0.0,2,13,1,75.66,0.0,0.0
16611.0,2011-06-06,186,120.99,10.99909090909091,2,46,10,4.6,0,15,1,60.495000000000005,97.5736647359317,137.99
16612.0,2011-11-07,32,1187.66,17.994848484848486,4,506,48,4.276923076923077,0,11,1,296.915,110.26269496071643,-15.552000000000001
16613.0,2011-09-30,70,618.59,20.619666666666667,1,293,30,0.0,4,15,1,618.59,0.0,0.0
16614.0,2011-06-10,182,506.19,19.468846153846155,1,223,26,0.0,4,11,1,506.19,0.0,0.0
16616.0,2011-11-24,15,500.42,15.164242424242424,2,370,31,4.4375,3,16,1,250.21,56.72410598678482,80.21999999999997
16617.0,2011-04-18,235,151.85,30.37,1,91,5,0.0,0,10,1,151.85,0.0,0.0
16618.0,2011-11-08,31,2630.64,27.12,6,1362,79,3.0208333333333335,4,13,1,657.66,407.3203486201002,142.128
16619.0,2011-03-31,253,204.41,12.775625,2,129,14,0.6666666666666666,0,8,1,204.41,0.0,0.0
16620.0,2011-12-06,3,178.96,19.884444444444444,2,88,9,32.125,3,10,1,89.47999999999999,8.881261171703024,-12.559999999999988
16621.0,2011-10-19,51,813.48,28.05103448275862,4,302,22,8.0,6,11,1,203.37,90.00915953390522,-8.548000000000004
16623.0,2011-04-08,245,129.45,25.89,1,39,5,0.0,4,10,1,129.45000000000002,0.0,0.0
16624.0,2011-09-20,80,810.5699999999999,16.886875,2,488,44,2.4680851063829787,1,12,1,405.28499999999997,29.90354577637909,-42.29000000000002
16625.0,2011-03-10,274,333.08,14.481739130434782,1,164,23,0.0,3,12,1,333.08,0.0,0.0
16626.0,2011-12-09,0,4379.65,23.802445652173912,20,2670,86,1.4043715846994536,4,12,1,547.45625,248.93376008990822,-20.99678571428571
16627.0,2011-09-21,79,322.8,16.14,1,162,20,0.0,2,14,1,322.8,0.0,0.0
16628.0,2011-11-10,29,2183.04,18.34487394957983,6,1202,79,1.7203389830508475,3,12,1,436.608,92.01666544708083,55.41500000000001
16629.0,2011-09-27,73,408.63,6.8105,2,489,58,0.3728813559322034,6,16,1,408.63,0.0,0.0
16633.0,2011-11-22,17,2878.15,18.81143790849673,7,1137,115,1.4078947368421053,1,14,1,479.69166666666666,177.82050325164042,64.6922857142857
16634.0,2011-05-01,222,217.9,24.211111111111112,2,82,9,18.625,3,17,1,108.95,78.98382745853736,-111.70000000000002
16637.0,2011-11-07,32,1124.59,15.619305555555554,5,891,66,2.6901408450704225,0,11,1,281.1475,46.364793665740244,-2.043000000000012
16638.0,2011-11-17,22,1676.47,17.647052631578948,11,1254,92,3.617021276595745,1,9,1,239.49571428571429,181.96036627584064,-6.294285714285717
16639.0,2011-11-14,25,1169.38,22.488076923076925,4,503,48,4.117647058823529,1,13,1,389.79333333333335,276.8108986895807,195.015
16641.0,2011-08-26,105,231.1,19.258333333333336,1,256,12,0.0,4,12,1,231.1,0.0,0.0
16642.0,2011-12-05,4,679.83,19.423714285714286,3,478,32,5.9411764705882355,0,11,1,339.915,57.537278785149375,81.37
16643.0,2011-04-08,245,487.51,18.055925925925926,1,269,27,0.0,4,8,1,487.51,0.0,0.0
16644.0,2011-06-15,177,833.78,13.448064516129032,2,826,62,0.5573770491803278,2,12,1,416.89,432.07052757622796,-611.04
16647.0,2011-06-23,169,214.06,15.29,2,146,12,2.6923076923076925,3,9,1,107.03,29.302505012370528,-41.44
16648.0,2011-11-01,38,270.86,12.898095238095236,2,269,19,0.2,4,8,1,135.43,219.52837128717556,-310.46000000000004
16650.0,2011-09-29,71,518.42,21.60083333333333,1,372,24,0.0,3,9,1,518.42,0.0,0.0
16652.0,2011-10-17,53,6654.26,54.09967479674797,11,3267,75,1.778688524590164,2,9,1,1330.852,828.840824024734,273.697
16653.0,2011-11-23,16,1166.92,15.354210526315793,3,723,67,0.72,3,13,1,388.9733333333333,635.1336099855945,-511.5299999999999
16654.0,2011-07-21,141,594.97,19.192580645161293,5,280,29,7.533333333333333,0,15,1,118.994,124.12404352098751,-56.58100000000001
16655.0,2011-11-22,17,3789.52,14.688062015503876,6,2363,208,1.2101167315175096,6,15,1,757.904,238.57578540162035,76.27000000000001
16657.0,2011-11-30,9,874.43,4.554322916666666,4,1130,158,1.2722513089005236,2,12,1,291.4766666666667,145.85520639776053,122.10499999999999
16658.0,2010-12-06,368,123.24,15.405,1,40,8,0.0,0,13,1,123.24,0.0,0.0
16659.0,2011-06-03,189,39.12,19.56,1,72,2,0.0,4,15,1,39.12,0.0,0.0
16660.0,2011-11-23,16,810.4499999999999,47.673529411764704,5,451,16,18.875,2,14,1,270.15000000000003,162.52304175100835,71.745
16665.0,2010-12-12,362,135.39999999999998,15.044444444444444,1,59,9,0.0,6,14,1,135.4,0.0,0.0
16666.0,2011-11-20,19,118.98,3.718125,1,233,32,0.0,6,14,1,118.98,0.0,0.0
16667.0,2011-10-02,68,567.1800000000001,10.907307692307691,2,236,52,4.235294117647059,6,15,1,283.59,117.64842625381776,166.37999999999997
16668.0,2011-11-24,15,306.72,15.336,6,318,9,14.052631578947368,0,12,1,51.120000000000005,20.39233973824485,-4.916571428571428
16669.0,2011-11-16,23,1344.48,8.73038961038961,2,871,140,0.35294117647058826,2,12,1,672.24,68.87220048756976,-97.39999999999998
16670.0,2011-11-23,16,4022.46,15.35290076335878,17,2524,179,1.2796934865900382,2,12,1,446.94,204.2859537511084,-12.215666666666671
16672.0,2011-12-07,2,8119.69,69.99732758620691,22,2830,22,2.2,3,10,1,902.1877777777778,400.8811199650645,-111.11016666666667
16674.0,2011-10-16,54,304.24,3.2713978494623657,2,181,89,0.4673913043478261,6,11,1,152.12,52.35418607905199,74.04000000000002
16676.0,2011-11-06,33,1558.72,16.942608695652176,5,631,75,3.318681318681319,3,15,1,389.68,106.73641427991355,2.8200000000000047
16678.0,2011-12-07,2,3025.24,18.007380952380952,15,2370,92,1.6347305389221556,2,13,1,378.15500000000003,116.41655895962569,2.616666666666664
16679.0,2010-12-08,366,129.75,43.25,1,29,3,0.0,2,13,1,129.75,0.0,0.0
16680.0,2011-10-27,43,183.7,18.37,1,94,10,0.0,3,17,1,183.7,0.0,0.0
16681.0,2011-09-28,72,1770.34,40.235,6,1407,18,4.1395348837209305,3,10,1,354.06800000000004,87.76723033114354,41.404
16682.0,2011-12-05,4,1028.0,34.266666666666666,5,1040,15,6.241379310344827,6,11,1,205.6,182.0044521433473,-82.316
16685.0,2011-10-09,61,324.24,5.229677419354839,2,396,60,0.0,6,13,1,324.24,0.0,0.0
16686.0,2011-10-23,47,2940.53,5.3757404021937845,9,1972,406,0.5586080586080586,6,14,1,420.07571428571424,208.9618421193323,52.15857142857141
16688.0,2011-12-08,1,1260.86,20.336451612903225,4,804,52,0.9508196721311475,3,16,1,420.28666666666663,362.7554296400445,-342.90999999999997
16689.0,2011-09-25,75,355.1,23.67333333333333,3,312,12,0.42857142857142855,6,13,1,355.1,0.0,0.0
16690.0,2011-10-27,43,208.63,16.048461538461538,3,137,10,13.083333333333334,2,15,1,69.54333333333334,79.38505295918958,-51.725
16693.0,2011-10-02,68,477.86,8.099322033898305,2,203,58,3.5,6,11,1,238.93,120.94354385414708,171.04
16696.0,2011-07-27,135,657.9000000000001,65.79,4,146,7,12.333333333333334,1,11,1,219.29999999999998,265.35724975964007,31.799999999999994
16697.0,2011-04-12,241,112.75,5.369047619047619,1,27,20,0.0,1,17,1,112.75,0.0,0.0
16698.0,2011-04-27,226,1998.0,399.6,2,840,4,6.5,3,13,1,999.0,258.8010819142764,-366.0
16700.0,2011-12-01,8,5040.0,16.153846153846153,17,4019,159,1.1286173633440515,3,13,1,420.0,129.51313615368767,-13.097692307692308
16701.0,2011-12-01,8,5150.27,33.44331168831169,18,6211,99,2.2679738562091503,0,11,1,468.2063636363637,265.67187195007034,35.823727272727275
16706.0,2011-11-02,37,531.35,4.319918699186992,3,249,108,0.6229508196721312,2,15,1,177.11666666666665,99.08491425708219,-85.86499999999998
16708.0,2011-10-25,45,656.63,24.31962962962963,1,285,27,0.0,1,12,1,656.63,0.0,0.0
16709.0,2011-09-16,84,3029.87,38.35278481012658,5,851,64,2.5,4,10,1,757.4675,441.83866613467256,33.851
16710.0,2011-11-20,19,2467.99,6.263934010152283,10,1823,268,0.8804071246819338,0,13,1,411.33166666666665,198.3430911745268,-44.53742857142856
16711.0,2011-12-06,3,1651.03,75.04681818181818,5,833,18,16.761904761904763,4,14,1,330.206,88.43981897312999,22.376000000000005
16712.0,2011-11-30,9,3603.66,8.246361556064073,11,1727,258,0.6009174311926605,0,15,1,600.61,276.4405695262546,57.17885714285712
16713.0,2011-11-21,18,6827.88,10.88976076555024,21,4259,339,0.5399361022364217,1,13,1,682.788,389.4476063120972,46.780727272727276
16714.0,2011-01-26,317,864.0600000000001,9.931724137931036,3,586,76,0.0,2,13,1,864.0600000000001,0.0,0.0
16715.0,2011-09-22,78,301.72,15.88,1,642,19,0.0,3,18,1,301.71999999999997,0.0,0.0
16716.0,2011-03-18,266,319.8000000000001,106.60000000000004,3,44,1,22.0,1,10,1,159.90000000000006,9.758073580374283,13.799999999999898
16717.0,2011-11-30,9,3263.06,13.88536170212766,9,1562,178,1.5085470085470085,2,12,1,543.8433333333334,958.0742794933319,279.3434285714286
16718.0,2010-12-05,369,606.0500000000001,13.773863636363638,1,407,41,0.0,6,13,1,606.0500000000001,0.0,0.0
16719.0,2011-11-25,14,1753.72,8.857171717171717,8,1173,108,1.7715736040609138,0,9,1,250.53142857142856,99.64063268040998,-6.520357142857147
16720.0,2011-11-13,26,152.95,6.117999999999999,1,180,25,0.0,6,16,1,152.95,0.0,0.0
16721.0,2011-03-22,262,292.47,7.904594594594595,1,172,37,0.0,1,16,1,292.47,0.0,0.0
16722.0,2011-11-22,17,4711.21,20.66320175438597,16,4989,96,1.5110132158590308,2,15,1,471.121,202.24176552114827,-8.174969696969699
16723.0,2011-09-09,91,576.4,13.723809523809525,2,398,37,0.3902439024390244,2,11,1,288.20000000000005,174.23111088436536,-246.40000000000003
16725.0,2011-02-10,302,750.87,5.178413793103449,7,286,109,0.4652777777777778,4,16,1,250.29,59.893591476885064,-54.94
16726.0,2011-11-13,26,1358.74,7.633370786516854,5,945,121,1.88135593220339,6,13,1,339.685,214.64960633553466,109.12400000000002
16727.0,2010-12-10,364,256.32,5.825454545454545,1,167,41,0.0,4,13,1,256.32,0.0,0.0
16728.0,2011-10-24,46,1048.28,3.985855513307985,4,671,218,0.8282442748091603,6,14,1,262.07,168.46966037440293,94.53800000000001
16729.0,2011-11-03,36,7045.41,10.64261329305136,26,5706,234,0.2950075642965204,1,12,1,880.67625,444.3490742949574,-118.63821428571427
16730.0,2011-10-18,52,702.79,8.36654761904762,4,898,75,3.2048192771084336,1,14,1,175.6975,150.8264036069282,55.96900000000001
16732.0,2011-11-08,31,603.75,21.5625,1,317,28,0.0,1,9,1,603.75,0.0,0.0
16734.0,2011-10-18,52,646.76,12.437692307692307,3,345,44,1.196078431372549,2,15,1,323.38,29.656058402963843,41.940000000000055
16735.0,2011-09-22,78,2216.06,18.62235294117647,7,1513,88,2.1440677966101696,4,12,1,738.6866666666668,387.281180324236,283.69000000000005
16737.0,2011-10-17,53,417.6,417.6,1,288,1,,0,13,1,417.6,0.0,0.0
16738.0,2011-02-15,297,3.75,3.75,1,3,1,,1,9,1,3.75,0.0,0.0
16739.0,2011-06-20,172,312.55,19.534375,2,169,13,0.26666666666666666,3,9,1,312.55,0.0,0.0
16742.0,2011-10-24,46,-464.9,-154.96666666666667,1,-190,3,0.0,0,11,1,-464.9,0.0,0.0
16743.0,2011-11-10,29,2166.88,11.285833333333334,8,1998,89,1.706806282722513,3,12,1,361.1466666666667,62.88544336065914,-9.982857142857146
16744.0,2011-11-28,11,1291.91,5.4741949152542375,7,798,198,0.676595744680851,6,12,1,258.38199999999995,134.3626481578865,71.706
16745.0,2011-09-14,86,7157.1,20.10421348314607,18,6711,148,0.6140845070422535,3,12,1,894.6375,357.34003772917146,-5.1050000000000155
16746.0,2011-12-05,4,6676.76,14.93682326621924,19,4657,234,0.773542600896861,6,12,1,606.9781818181818,239.2372410732987,45.14590909090909
16747.0,2011-11-14,25,826.96,18.37688888888889,4,577,34,0.9318181818181818,0,10,1,413.48,86.15389021976897,-121.84000000000003
16748.0,2011-11-22,17,1515.9,21.969565217391303,5,880,42,4.632352941176471,1,14,1,378.975,207.50428710430702,54.970000000000006
16750.0,2011-10-26,44,623.93,6.567684210526315,5,214,74,1.9680851063829787,1,17,1,124.78599999999999,42.88006389920612,-11.389000000000001
16751.0,2011-11-09,30,1764.72,70.5888,1,1031,24,0.0,2,10,1,1764.72,0.0,0.0
16752.0,2010-12-02,372,207.5,23.05555555555556,1,54,9,0.0,3,12,1,207.5,0.0,0.0
16753.0,2011-10-12,58,223.92,6.5858823529411765,1,189,34,0.0,2,13,1,223.92000000000002,0.0,0.0
16755.0,2011-08-17,114,1463.23,8.556900584795322,5,1052,134,1.1764705882352942,2,13,1,487.74333333333334,149.86912902040007,119.35
16756.0,2011-05-09,214,239.4,18.415384615384617,1,106,13,0.0,0,9,1,239.4,0.0,0.0
16757.0,2011-01-25,318,106.83,15.261428571428572,1,81,7,0.0,1,11,1,106.83000000000001,0.0,0.0
16758.0,2011-10-05,65,369.34,16.78818181818182,1,203,22,0.0,2,14,1,369.34000000000003,0.0,0.0
16759.0,2011-12-02,7,772.84,17.973023255813953,4,608,40,0.5238095238095238,2,9,1,386.41999999999996,21.892025945535476,-30.95999999999998
16761.0,2011-09-04,96,316.62,24.35538461538461,1,341,13,0.0,6,11,1,316.62,0.0,0.0
16762.0,2011-11-20,19,1207.24,19.162539682539684,3,480,51,2.0,6,11,1,402.4133333333334,148.14753131028993,2.744999999999976
16763.0,2011-06-07,185,594.9,24.7875,2,318,23,0.5652173913043478,2,11,1,297.44999999999993,444.628744010101,-628.8
16764.0,2011-12-06,3,2749.9500000000003,3.862289325842697,18,1241,209,0.18706047819971872,4,12,1,458.325,300.8589733911887,46.14828571428573
16765.0,2011-02-18,294,34.0,34.0,1,4,1,,4,15,1,34.0,0.0,0.0
16766.0,2011-03-11,273,1145.6,33.69411764705882,2,536,17,0.0,4,13,1,1145.6,0.0,0.0
16767.0,2011-11-09,30,5575.56,25.22877828054299,11,4423,148,1.290909090909091,2,9,1,696.945,490.4346882103671,-70.9790476190476
16768.0,2011-10-23,47,458.04,7.897241379310345,5,191,47,3.912280701754386,6,10,1,152.68,52.99210035467551,0.025000000000005684
16769.0,2011-03-24,260,361.54,9.51421052631579,1,80,33,0.0,3,13,1,361.54,0.0,0.0
16770.0,2011-10-13,57,731.9,5.190780141843971,6,444,116,2.2214285714285715,6,12,1,182.975,79.9246630688342,-53.17600000000001
16771.0,2011-11-06,33,2230.61,8.816640316205534,5,1475,199,1.2023809523809523,2,14,1,446.122,232.34171562592883,-50.892
16773.0,2011-10-13,57,171.59,6.599615384615385,1,171,23,0.0,3,14,1,171.59,0.0,0.0
16774.0,2011-10-03,67,654.92,13.365714285714285,5,318,36,2.2708333333333335,0,12,1,163.73000000000002,48.21262213708495,-0.1640000000000043
16775.0,2011-11-29,10,1691.51,10.773949044585986,11,439,84,2.2564102564102564,1,15,1,169.151,52.22737797362605,-3.165030303030302
16776.0,2011-10-10,60,371.54,5.232957746478873,1,254,61,0.0,0,13,1,371.54,0.0,0.0
16777.0,2011-09-20,80,222.62,4.6379166666666665,2,62,45,3.74468085106383,6,14,1,111.31,87.97822571523025,-124.42000000000002
16778.0,2011-09-26,74,245.94,15.37125,2,194,16,13.266666666666667,0,13,1,122.97,42.12942202309449,59.579999999999984
16779.0,2011-12-07,2,10436.05,30.514766081871343,28,5212,161,1.0410557184750733,2,12,1,869.6708333333335,532.2386556536173,67.34437062937064
16780.0,2011-08-31,100,422.24,7.156610169491525,2,270,51,2.7241379310344827,2,16,1,211.12,69.6217336756275,98.46000000000004
16781.0,2010-12-09,365,294.65,15.507894736842104,2,111,17,0.3888888888888889,3,14,1,294.65000000000003,0.0,0.0
16782.0,2011-11-29,10,2230.3,11.73842105263158,19,696,103,1.835978835978836,3,11,1,247.81111111111113,179.95329119277343,-19.711999999999996
16784.0,2011-11-20,19,107.6,35.86666666666667,1,24,3,0.0,6,12,1,107.6,0.0,0.0
16788.0,2011-08-08,123,592.74,4.032244897959184,2,303,137,0.8972602739726028,0,14,1,296.37,5.020458146424503,7.100000000000023
16789.0,2011-12-01,8,80.8,16.16,1,32,5,0.0,3,15,1,80.80000000000001,0.0,0.0
16790.0,2011-12-06,3,1520.12,16.001263157894737,8,892,88,0.3404255319148936,2,11,1,760.0600000000001,821.0358257713242,-1161.1200000000001
16791.0,2011-11-10,29,1677.53,5.325492063492064,8,752,217,0.9554140127388535,0,19,1,279.5883333333333,136.42232184164973,59.4957142857143
16792.0,2011-03-02,282,110.38,9.198333333333334,2,44,11,0.0,2,14,1,110.38,0.0,0.0
16793.0,2011-10-13,57,243.84,15.24,1,146,16,0.0,3,15,1,243.84,0.0,0.0
16794.0,2011-12-08,1,1173.28,4.205304659498208,12,918,141,0.6294964028776978,6,14,1,167.61142857142858,78.31122938390794,-11.683214285714286
16795.0,2010-12-09,365,414.88,6.286060606060606,1,239,64,0.0,3,14,1,414.88,0.0,0.0
16796.0,2011-09-11,89,305.62,16.97888888888889,1,186,18,0.0,6,14,1,305.62,0.0,0.0
16800.0,2011-11-28,11,1162.65,7.452884615384616,1,524,148,0.0,0,14,1,1162.65,0.0,0.0
16801.0,2011-06-29,163,842.33,7.019416666666667,5,307,72,0.907563025210084,3,11,1,280.7766666666667,371.0837528555155,70.425
16803.0,2011-10-05,65,332.3,13.845833333333331,1,245,24,0.0,2,14,1,332.3,0.0,0.0
16804.0,2011-11-16,23,536.99,8.949833333333334,3,246,59,4.186440677966102,2,16,1,268.495,212.76135939122028,300.89
16805.0,2011-06-19,173,460.59,4.699897959183673,2,539,94,1.9175257731958764,1,13,1,230.295,21.95566555584231,31.05000000000001
16806.0,2011-08-28,103,736.21,8.002282608695653,4,355,67,1.4725274725274726,6,15,1,184.0525,56.97579332488491,1.653
16807.0,2011-07-20,142,1121.59,16.740149253731342,3,778,57,1.9393939393939394,2,12,1,373.8633333333334,94.60749036589719,49.26499999999998
16808.0,2011-09-01,99,288.42,12.54,2,196,21,7.954545454545454,3,19,1,144.21,31.522820305296293,-44.58
16809.0,2011-11-16,23,912.74,6.084933333333334,6,651,79,1.5906040268456376,1,15,1,182.548,71.35699734433896,18.485999999999997
16810.0,2011-05-31,192,275.64,17.2275,2,112,16,11.2,1,15,1,137.82000000000002,242.84875293070792,343.44000000000005
16811.0,2011-12-05,4,547.07,19.53821428571429,2,477,26,0.4444444444444444,1,17,1,273.53499999999997,58.31509624445453,-82.46999999999997
16812.0,2010-12-14,360,479.35,31.956666666666667,1,81,15,0.0,1,12,1,479.35,0.0,0.0
16813.0,2011-12-01,8,1652.18,3.878356807511737,10,1501,248,0.45176470588235296,3,13,1,236.0257142857143,91.58356218178437,-12.033928571428572
16814.0,2011-11-25,14,6398.3,20.057366771159877,22,2690,121,1.0849056603773586,3,11,1,533.1916666666666,360.1283934385153,-31.090839160839156
16816.0,2011-08-28,103,417.06,14.895,4,274,28,9.37037037037037,6,15,1,104.265,97.96814261108898,-29.665999999999997
16817.0,2011-12-07,2,1446.95,15.231052631578947,13,762,76,3.8297872340425534,1,10,1,206.70714285714286,65.29381229342889,-9.398214285714284
16818.0,2011-11-29,10,3317.97,17.462999999999997,13,2162,172,1.0,2,12,1,552.995,332.8513549769626,-28.04485714285713
16820.0,2011-09-05,95,497.61,19.138846153846156,1,307,26,0.0,0,12,1,497.61,0.0,0.0
16823.0,2011-04-26,227,358.38,9.431052631578948,1,136,34,0.0,1,15,1,358.38,0.0,0.0
16824.0,2011-11-24,15,460.64,17.716923076923077,2,236,23,5.92,1,12,1,230.32,10.493464632808378,14.840000000000003
16825.0,2011-11-01,38,775.1800000000001,27.685,2,566,27,5.444444444444445,1,11,1,387.59000000000003,97.42517231188252,137.78000000000003
16826.0,2011-10-19,51,341.7,15.53181818181818,1,158,22,0.0,2,14,1,341.7,0.0,0.0
16828.0,2011-08-19,112,113.5,16.214285714285715,1,58,7,0.0,4,13,1,113.5,0.0,0.0
16829.0,2011-07-06,156,197.22,17.92909090909091,1,99,11,0.0,2,10,1,197.22,0.0,0.0
16830.0,2011-11-01,38,325.91,14.170000000000002,1,264,23,0.0,1,11,1,325.91,0.0,0.0
16832.0,2011-06-08,184,199.15,16.595833333333335,3,33,11,3.0,4,14,1,99.575,52.4319678249825,-74.15
16833.0,2011-12-08,1,1106.53,23.5431914893617,4,440,46,7.217391304347826,6,13,1,368.8433333333333,63.17432416206236,62.879999999999995
16834.0,2011-04-26,227,413.46,17.2275,1,358,24,0.0,1,9,1,413.46,0.0,0.0
16835.0,2011-08-03,128,180.85,18.085,2,61,10,27.11111111111111,2,13,1,90.425,12.268302653586595,17.349999999999994
16836.0,2011-10-31,39,251.87,22.89727272727273,2,165,11,7.6,0,10,1,125.935,48.95300246154469,69.23
16837.0,2011-11-08,31,3167.73,19.08271084337349,12,1562,123,1.2787878787878788,1,11,1,633.546,512.0386062398029,-39.365
16838.0,2011-05-26,197,582.9,22.41923076923077,3,184,24,3.56,3,15,1,194.30000000000004,199.04612505648032,-97.695
16841.0,2011-11-03,36,1774.62,15.167692307692306,7,2234,101,2.1379310344827585,1,12,1,295.77,224.1548745845158,-44.999428571428574
16842.0,2011-10-06,64,1260.44,19.694375,4,692,45,3.761904761904762,3,14,1,315.11,224.8026252812305,-152.20999999999998
16846.0,2011-10-20,50,214.32,19.483636363636364,1,135,11,0.0,3,13,1,214.32,0.0,0.0
16847.0,2011-10-27,43,193.44,16.12,1,78,12,0.0,3,13,1,193.44,0.0,0.0
16848.0,2011-10-18,52,281.42,20.10142857142857,1,182,14,0.0,1,8,1,281.42,0.0,0.0
16849.0,2011-06-06,186,124.57,15.57125,1,33,8,0.0,0,9,1,124.57,0.0,0.0
16850.0,2011-01-10,333,332.41,17.495263157894737,1,249,19,0.0,0,11,1,332.41,0.0,0.0
16851.0,2011-12-05,4,342.45,17.1225,3,271,17,2.473684210526316,2,9,1,171.22500000000002,96.49886242852816,-136.47
16852.0,2011-11-29,10,144.91000000000005,16.101111111111113,2,56,9,20.625,3,15,1,72.455,57.424141700159524,-81.21000000000001
16855.0,2011-11-16,23,328.4,17.28421052631579,2,164,19,1.0555555555555556,2,12,1,164.2,18.384776310850228,25.99999999999997
16856.0,2011-11-25,14,35.400000000000006,17.700000000000003,1,12,2,0.0,4,8,1,35.400000000000006,0.0,0.0
16858.0,2010-12-08,366,345.89000000000004,26.60692307692308,2,83,9,0.16666666666666666,0,9,1,345.89000000000004,0.0,0.0
16859.0,2011-08-25,106,473.14,6.5713888888888885,5,656,50,2.1549295774647885,0,12,1,157.71333333333334,338.8655875614007,-240.15499999999994
16861.0,2011-10-11,59,156.06,22.294285714285717,3,134,7,51.333333333333336,1,9,1,52.02,62.48379950035049,60.33
16863.0,2011-11-10,29,481.35,17.19107142857143,4,392,25,12.444444444444445,1,15,1,240.675,110.13188116980477,155.75
16866.0,2011-07-22,140,207.74,18.885454545454543,3,60,10,1.9,4,10,1,207.74,0.0,0.0
16869.0,2011-11-17,22,797.3199999999999,6.2290625,5,579,113,1.188976377952756,2,12,1,265.77333333333337,127.67602176342012,-127.32999999999998
