,customerid,date,Days_Since_Last_Purchase,total_spend,Average_Transaction_Value,Total_Transactions,Total_Products_Purchased,Unique_Products_Purchased,Average_Days_Between_Purchases,Favorite_Shopping_Day,Favorite_Shopping_Hour,is_uk,Monthly_Spending_Mean,Monthly_Spending_Std,Spending_Trend,cluster
3394,17212.0,2011-03-31,253,226.85,56.7125,1,147,4,0.0,3,19,1,226.85,0.0,0.0,0
3395,17213.0,2011-10-30,40,2741.08,16.71390243902439,11,1167,85,1.9754601226993864,6,14,1,456.8466666666666,426.5757695728471,103.74514285714288,0
3396,17214.0,2011-10-10,60,974.12,9.550196078431371,7,271,79,2.93069306930693,0,13,1,194.824,50.82474672834091,-6.530000000000007,0
3397,17217.0,2011-04-19,234,113.5,12.61111111111111,1,24,9,0.0,1,17,1,113.5,0.0,0.0,0
3398,17218.0,2011-12-05,4,1951.97,7.202841328413284,10,955,146,1.3296296296296295,6,15,1,325.3283333333333,202.2391631130496,-36.254,0
3399,17219.0,2011-11-08,31,114.23,4.5692,1,89,24,0.0,1,11,1,114.23,0.0,0.0,0
3400,17220.0,2011-11-15,24,3187.55,6.8255888650963605,14,1897,303,0.7188841201716738,2,13,1,354.1722222222222,58.02853280451302,-3.735666666666666,0
3401,17221.0,2011-12-02,7,334.48,5.39483870967742,2,287,59,0.4590163934426229,4,13,1,167.24,49.440906140563385,69.91999999999999,0
3402,17222.0,2011-10-05,65,328.65,12.17222222222222,1,122,27,0.0,2,13,1,328.65,0.0,0.0,0
3403,17223.0,2011-02-02,310,381.89,8.12531914893617,2,109,42,1.2608695652173914,0,14,1,190.945,94.6038162549482,-133.79000000000002,0
3404,17226.0,2011-02-04,308,393.49,18.73761904761905,1,406,21,0.0,4,11,1,393.49,0.0,0.0,0
3405,17227.0,2011-11-21,18,939.32,19.985531914893617,6,741,28,7.565217391304348,0,10,1,156.5533333333333,52.48731300673209,1.8651428571428543,0
3406,17228.0,2011-11-24,15,1906.09,9.16389423076923,8,1532,140,1.7053140096618358,1,10,1,317.6816666666667,124.00581138263912,39.85457142857143,0
3407,17229.0,2011-09-04,96,318.76,6.782127659574468,2,185,39,1.0,2,12,1,159.38,2.361736649163081,3.3400000000000034,0
3408,17230.0,2011-03-20,264,3466.67,47.4886301369863,11,1553,51,1.3055555555555556,2,11,1,866.6675,1187.662636676903,-651.251,0
3409,17231.0,2011-11-27,12,3078.22,5.74294776119403,14,1718,294,0.6429906542056075,0,16,1,342.0244444444445,203.1867054036208,50.528000000000006,0
3410,17232.0,2011-12-07,2,417.77,11.936285714285711,2,202,30,0.3235294117647059,2,12,1,208.885,1.1950104602052536,1.6899999999999693,0
3411,17233.0,2011-11-04,35,190.88,7.6352,1,131,25,0.0,4,14,1,190.88,0.0,0.0,0
3412,17234.0,2011-06-10,182,149.89,10.706428571428573,1,55,14,0.0,4,11,1,149.89,0.0,0.0,0
3413,17235.0,2011-11-14,25,550.06,18.96758620689655,2,224,24,12.392857142857142,0,15,1,275.03000000000003,94.5684609158889,-133.74000000000004,0
3414,17236.0,2011-11-27,12,916.13,8.725047619047618,6,474,88,3.3365384615384617,6,12,1,152.68833333333333,44.27196106642065,7.51514285714286,0
3415,17237.0,2011-11-28,11,314.69,16.562631578947368,2,105,18,0.6111111111111112,3,12,1,314.69,0.0,0.0,0
3416,17238.0,2011-12-07,2,3719.1,6.701081081081081,17,1807,297,0.6516245487364621,4,12,1,371.91,163.36401487339725,27.452363636363632,0
3417,17239.0,2011-01-31,312,379.95,23.746875,2,149,15,2.6,0,9,1,189.975,272.2714660958801,385.05,0
3418,17242.0,2011-08-23,108,1135.04,28.376,2,611,30,1.8461538461538465,6,13,1,567.52,200.7051887719896,-283.8399999999999,0
3419,17244.0,2011-10-17,53,954.9,30.80322580645161,1,616,31,0.0,0,15,1,954.9,0.0,0.0,0
3420,17245.0,2011-05-19,204,171.45,19.05,1,75,9,0.0,3,10,1,171.45000000000002,0.0,0.0,0
3421,17247.0,2011-11-24,15,280.09000000000003,5.186851851851852,1,105,53,0.0,3,15,1,280.09000000000003,0.0,0.0,0
3422,17248.0,2011-08-11,120,318.65,4.618115942028985,1,213,68,0.0,3,13,1,318.65,0.0,0.0,0
3423,17250.0,2011-12-06,3,381.97,6.820892857142858,2,167,55,4.672727272727273,1,12,1,190.985,40.07174128984163,56.66999999999999,0
3424,17251.0,2010-12-12,362,269.83,7.2927027027027025,1,108,37,0.0,6,11,1,269.83,0.0,0.0,0
3425,17252.0,2011-08-15,116,348.91,4.057093023255814,2,192,86,0.8117647058823529,0,16,1,174.45499999999998,229.8874856315585,-325.11,0
3426,17253.0,2011-11-21,18,178.26,9.903333333333332,1,43,18,0.0,0,12,1,178.26,0.0,0.0,0
3427,17254.0,2011-12-05,4,271.19,2.443153153153153,2,251,100,0.0909090909090909,0,12,1,135.595,47.32665686481563,-66.93,0
3428,17255.0,2011-10-30,40,291.48,3.9389189189189193,2,227,69,3.5342465753424657,6,12,1,145.74,53.0047243177436,74.96000000000001,0
3429,17256.0,2011-08-24,107,240.0,15.0,2,141,12,13.6,0,14,1,120.0,11.172287142747445,-15.799999999999995,0
3430,17259.0,2011-07-14,148,581.23,5.010603448275862,2,388,104,1.9130434782608696,0,12,1,290.615,109.3682058461233,-154.67,0
3431,17262.0,2011-10-18,52,1253.36,104.44666666666669,5,367,9,28.454545454545453,1,15,1,313.34000000000003,200.33815346392043,-39.508,0
3432,17263.0,2011-05-15,208,63.440000000000005,2.758260869565217,1,36,23,0.0,6,14,1,63.440000000000005,0.0,0.0,0
3433,17265.0,2011-07-24,138,550.01,4.50827868852459,2,389,106,0.3388429752066115,6,12,1,275.005,145.43065168663722,-205.67,0
3434,17266.0,2011-12-07,2,296.58,4.062739726027397,3,153,60,2.0,1,14,1,148.29000000000002,49.82274380240413,70.46000000000001,0
3435,17267.0,2011-08-04,127,317.2,8.572972972972973,2,158,37,0.0,3,17,1,317.2,0.0,0.0,0
3436,17268.0,2011-08-24,107,763.64,127.27333333333333,4,844,3,27.2,1,10,1,254.54666666666665,209.4431181331421,87.83999999999997,0
3437,17272.0,2011-10-28,42,2144.53,18.4873275862069,5,1776,70,1.9043478260869569,1,12,1,714.8433333333332,49.68571458008161,40.755,0
3438,17274.0,2011-11-04,35,107.82,4.312799999999999,1,77,24,0.0,4,13,1,107.82,0.0,0.0,0
3439,17277.0,2011-04-26,227,1065.35,15.43985507246377,2,430,67,1.3970588235294117,4,12,1,532.675,260.70319915566813,-368.69,0
3440,17278.0,2011-04-12,241,246.04,16.402666666666665,1,179,15,0.0,1,13,1,246.04,0.0,0.0,0
3441,17279.0,2011-10-13,57,187.83,20.87,1,48,8,0.0,3,11,1,187.83,0.0,0.0,0
3442,17282.0,2011-08-01,130,1685.46,18.937752808988765,3,1866,79,1.9090909090909087,6,11,1,561.82,249.45767817407423,-18.44999999999999,0
3443,17284.0,2011-10-10,60,1636.58,5.585597269624573,7,1360,229,0.9383561643835616,4,14,1,327.316,223.11515934602025,-104.961,0
3444,17286.0,2011-11-18,21,151.37,3.440227272727273,1,117,44,0.0,4,12,1,151.37,0.0,0.0,0
3445,17287.0,2011-11-13,26,1049.06,8.598852459016394,7,556,88,2.84297520661157,1,12,1,174.84333333333333,33.92826235849201,-2.91657142857143,0
3446,17288.0,2011-11-30,9,1417.63,10.125928571428572,7,1201,118,2.489208633093525,6,13,1,236.27166666666665,261.35853293257264,102.93457142857142,0
3447,17289.0,2011-11-08,31,922.77,8.788285714285713,4,512,86,1.4134615384615383,6,12,1,461.385,419.92950414325503,593.8700000000001,0
3448,17290.0,2011-12-06,3,513.01,5.343854166666667,2,397,92,0.1263157894736842,2,15,1,256.505,130.567267146096,-184.65,0
3450,17293.0,2011-12-01,8,1854.06,14.04590909090909,9,1135,93,2.6717557251908395,2,14,1,231.7575,72.800192650844,-0.7014285714285706,0
3451,17295.0,2011-11-11,28,547.0,8.044117647058824,3,293,53,0.5223880597014925,4,10,1,273.5,8.287291475506356,-11.720000000000027,0
3452,17297.0,2011-11-22,17,128.18,2.615918367346939,1,65,49,0.0,1,14,1,128.18,0.0,0.0,0
3453,17298.0,2011-08-30,101,498.42,16.614,2,387,30,0.7931034482758621,1,16,1,498.42,0.0,0.0,0
3454,17299.0,2011-11-28,11,656.61,11.938363636363636,4,668,50,2.9444444444444446,6,13,1,164.1525,92.2110092396781,-0.0909999999999968,0
3455,17301.0,2011-11-18,21,163.24,2.7667796610169493,1,137,59,0.0,4,13,1,163.24,0.0,0.0,0
3456,17302.0,2011-11-25,14,1119.93,13.826296296296295,6,573,68,3.6,0,9,1,279.9825,159.726994874588,109.603,0
3457,17303.0,2010-12-13,361,250.04,4.717735849056604,1,144,53,0.0,0,13,1,250.04,0.0,0.0,0
3459,17309.0,2011-09-05,95,82.75,6.895833333333333,1,41,11,0.0,0,15,1,82.75,0.0,0.0,0
3460,17311.0,2011-09-22,78,1384.85,25.179090909090903,2,1005,55,4.407407407407407,3,14,1,692.425,192.28354700805787,271.92999999999995,0
3461,17312.0,2011-07-24,138,644.3,46.021428571428565,3,372,11,1.5384615384615383,6,13,1,644.3,0.0,0.0,0
3462,17313.0,2011-11-22,17,2288.13,81.71892857142858,2,1382,24,0.4814814814814814,1,15,1,2288.13,0.0,0.0,0
3463,17314.0,2011-11-15,24,2514.76,18.490882352941178,11,1884,120,2.088888888888889,2,14,1,359.25142857142856,178.03450633969538,37.365,0
3464,17320.0,2011-08-31,100,1200.62,16.446849315068494,3,634,57,3.6944444444444446,6,14,1,400.20666666666665,95.08117864926442,-80.20000000000002,0
3465,17321.0,2011-12-01,8,657.16,6.637979797979797,2,364,94,0.6020408163265306,0,11,1,328.58,406.34598287666137,-574.66,0
3466,17323.0,2011-11-24,15,891.04,4.50020202020202,9,750,124,1.3959390862944163,6,12,1,148.50666666666666,34.881343246306706,10.56457142857143,0
3467,17324.0,2011-11-22,17,986.48,20.132244897959183,4,843,43,7.229166666666667,4,11,1,328.82666666666665,227.36629836748745,78.6,0
3468,17325.0,2011-03-04,280,96.8,16.133333333333333,1,60,6,0.0,4,13,1,96.8,0.0,0.0,0
3469,17329.0,2011-11-25,14,523.11,15.851818181818182,2,142,29,9.375,4,14,1,261.555,25.73161576737845,36.38999999999999,0
3470,17330.0,2011-11-17,22,363.9,60.65,2,120,5,8.8,0,11,1,181.95,117.30901499884824,-165.89999999999998,0
3472,17333.0,2011-09-15,85,494.25,17.651785714285715,1,375,28,0.0,3,10,1,494.25,0.0,0.0,0
3473,17334.0,2011-02-11,301,306.6,25.55,3,314,11,0.6363636363636364,4,9,1,306.6,0.0,0.0,0
3474,17337.0,2011-07-11,151,1896.06,3.611542857142857,7,1217,420,0.299618320610687,2,17,1,474.015,381.3703265418885,-271.246,0
3475,17338.0,2011-11-22,17,6455.95,8.941759002770082,10,3040,389,0.4729542302357836,0,14,1,806.99375,313.9116194972036,32.60154761904763,0
3476,17339.0,2011-09-06,94,243.36,27.040000000000003,2,152,9,33.75,1,13,1,121.68,87.22869252717251,123.36,0
3477,17341.0,2011-07-06,156,682.29,4.3457961783439485,3,443,147,1.3397435897435896,2,12,1,341.145,106.7236264844856,-150.93,0
3478,17343.0,2010-12-19,355,193.64,11.390588235294118,1,56,17,0.0,6,15,1,193.64,0.0,0.0,0
3479,17344.0,2011-10-24,46,157.62,5.0845161290322585,1,65,31,0.0,0,12,1,157.62,0.0,0.0,0
3480,17345.0,2011-11-24,15,519.6899999999999,6.261325301204819,4,341,70,2.207317073170732,3,15,1,173.23000000000002,58.54445234178897,56.56499999999999,0
3481,17346.0,2011-12-06,3,2557.9,5.263168724279836,16,1599,299,0.7505154639175258,3,12,1,284.2111111111111,187.29188092683336,28.61883333333333,0
3483,17348.0,2011-11-25,14,1156.6,5.430046948356807,5,1398,180,1.330188679245283,4,11,1,385.5333333333333,195.2004877896911,167.92000000000002,0
3484,17349.0,2011-06-13,179,98.25,12.28125,1,102,8,0.0,0,14,1,98.25,0.0,0.0,0
3485,17350.0,2011-12-01,8,1251.44,17.62591549295775,5,734,66,0.6,1,12,1,625.72,326.315637381968,-461.48,0
3486,17351.0,2011-11-03,36,587.15,21.746296296296297,3,113,22,9.076923076923077,3,19,1,195.71666666666667,34.51544340340035,-19.375,0
3487,17353.0,2011-08-02,129,1740.0,217.5,2,1200,5,3.571428571428572,1,16,1,870.0,0.0,0.0,0
3488,17354.0,2011-10-20,50,1393.06,87.06625,1,1006,15,0.0,3,10,1,1393.06,0.0,0.0,0
3489,17356.0,2011-02-01,311,178.22,9.38,1,166,19,0.0,1,11,1,178.22,0.0,0.0,0
3490,17357.0,2011-11-15,24,384.39,8.736136363636364,2,152,41,0.0,1,16,1,384.39,0.0,0.0,0
3491,17358.0,2011-02-09,303,360.81,6.220862068965517,2,190,55,0.912280701754386,6,14,1,180.40500000000003,86.62765176316397,-122.51000000000002,0
3492,17359.0,2011-11-28,11,127.86,8.524,1,161,13,0.0,0,14,1,127.86,0.0,0.0,0
3493,17360.0,2011-11-22,17,568.24,4.54592,3,328,113,1.3387096774193548,1,17,1,284.12,52.01477482408242,-73.55999999999997,0
3494,17361.0,2011-10-21,49,488.2,16.834482758620688,3,157,26,8.642857142857142,0,14,1,162.73333333333332,101.9952730930867,89.64,0
3495,17362.0,2011-04-14,239,312.23,8.920857142857143,2,191,30,2.0588235294117645,3,14,1,156.115,8.64791593391149,12.230000000000018,0
3496,17364.0,2011-12-09,0,4437.23,10.848973105134473,12,2671,288,0.7990196078431373,4,12,1,633.89,312.175844463768,88.40357142857142,0
3497,17365.0,2011-11-27,12,4762.32,10.263620689655172,8,4737,277,0.6846652267818575,1,12,1,680.3314285714285,252.41922334538177,8.450000000000012,0
3498,17367.0,2011-04-15,238,167.55,5.077272727272728,1,149,33,0.0,4,14,1,167.55,0.0,0.0,0
3499,17368.0,2011-11-16,23,1315.72,10.610645161290323,9,666,93,2.5203252032520327,3,15,1,263.144,258.7481438194292,11.178000000000004,0
3500,17370.0,2011-09-28,72,446.18,13.52060606060606,4,540,31,3.0,3,14,1,223.09,158.94346227511215,224.78000000000003,0
3501,17371.0,2011-11-22,17,418.4,4.865116279069767,3,151,83,4.035294117647059,1,13,1,209.2,165.54783961139452,234.12,0
3502,17372.0,2011-10-30,40,1337.18,5.3274103585657375,8,747,215,1.276,6,12,1,267.43600000000004,81.13846763403905,-1.7780000000000058,0
3503,17373.0,2011-10-30,40,646.92,11.349473684210526,4,408,47,4.839285714285714,3,15,1,161.73000000000002,34.492713240142,20.862,0
3504,17374.0,2011-05-05,218,495.77,17.706071428571427,2,85,24,2.2962962962962963,3,9,1,247.885,79.10403561133907,111.87,0
3505,17375.0,2011-06-02,190,372.5,5.246478873239437,4,361,65,2.4285714285714284,0,15,1,93.125,86.12442568749006,-47.486,0
3506,17376.0,2011-09-30,70,203.2,8.466666666666667,2,86,23,10.434782608695652,1,14,1,101.6,6.010407640085654,-8.5,0
3507,17377.0,2011-11-16,23,3883.32,9.588444444444445,21,2037,191,0.844059405940594,0,10,1,485.415,277.1812017435526,49.18142857142857,0
3508,17379.0,2011-11-28,11,389.72,4.996410256410256,1,623,71,0.0,0,13,1,389.72,0.0,0.0,0
3509,17382.0,2011-10-05,65,65.4,32.7,1,25,2,0.0,2,13,1,65.4,0.0,0.0,0
3510,17383.0,2011-12-05,4,193.39,3.946734693877551,1,148,49,0.0,0,17,1,193.39,0.0,0.0,0
3511,17384.0,2011-11-20,19,336.4,22.426666666666662,2,88,12,14.214285714285714,6,15,1,168.2,84.07499628308048,-118.89999999999998,0
3512,17385.0,2011-11-25,14,256.11,5.691333333333334,1,197,42,0.0,4,11,1,256.11,0.0,0.0,0
3513,17386.0,2011-12-02,7,2686.42,95.94357142857145,6,1902,23,5.777777777777778,4,11,1,671.605,381.1724608362992,35.514,0
3514,17387.0,2011-11-20,19,746.81,9.826447368421052,2,522,71,0.1733333333333333,6,11,1,746.81,0.0,0.0,0
3515,17388.0,2011-09-23,77,1259.56,83.97066666666666,4,1068,13,14.857142857142858,6,12,1,314.89,90.57288299117644,-41.698,0
3516,17391.0,2011-06-29,163,508.8,169.6,2,480,2,0.0,1,12,1,508.8,0.0,0.0,0
3517,17392.0,2011-02-06,306,411.27,7.477636363636363,2,275,52,0.9444444444444444,3,19,1,205.635,85.04373257330606,-120.26999999999998,0
3518,17394.0,2011-05-04,219,203.87,50.9675,1,241,4,0.0,2,13,1,203.87,0.0,0.0,0
3519,17397.0,2011-11-17,22,681.41,7.65629213483146,2,250,88,0.0,3,14,1,681.41,0.0,0.0,0
3520,17398.0,2011-08-17,114,653.38,17.19421052631579,3,310,30,3.756756756756757,1,13,1,217.7933333333333,90.47771014638542,-90.375,0
3521,17400.0,2011-08-05,126,2097.84,10.18368932038835,5,1088,175,1.0975609756097562,4,17,1,524.46,240.1859442182244,70.62,0
3522,17402.0,2011-12-05,4,2598.85,44.80775862068965,12,700,32,6.298245614035087,6,15,1,288.7611111111111,159.32892490414636,-7.906999999999999,0
3523,17403.0,2011-11-03,36,263.92,8.2475,1,111,32,0.0,3,15,1,263.92,0.0,0.0,0
3524,17405.0,2011-12-08,1,967.22,10.289574468085108,5,705,77,1.5806451612903225,1,14,1,241.805,224.6845822480928,-122.07,0
3525,17406.0,2011-01-13,330,1912.72,16.77824561403509,5,777,99,0.3097345132743362,0,14,1,956.36,359.5779403689831,508.5199999999999,0
3526,17408.0,2011-06-29,163,32.65,16.325,1,3,2,0.0,2,12,1,32.65,0.0,0.0,0
3527,17409.0,2011-06-08,184,771.85,59.37307692307692,2,105,13,5.25,2,10,1,385.925,177.30702538252677,250.74999999999997,0
3528,17410.0,2011-11-23,16,1214.72,18.98,5,616,57,3.126984126984127,2,15,1,303.67999999999995,138.74349930717474,46.286,0
3529,17411.0,2011-11-27,12,748.94,17.41720930232558,4,298,41,8.380952380952381,6,10,1,187.235,149.10276668571018,71.67800000000001,0
3530,17412.0,2011-12-07,2,1258.06,19.061515151515152,7,738,48,5.630769230769231,2,12,1,209.67666666666665,120.25433342157224,-31.05314285714286,0
3531,17414.0,2011-10-27,43,778.0,129.66666666666666,2,2100,5,28.2,2,11,1,389.0,295.57063453597686,-418.0,0
3532,17415.0,2011-09-21,79,507.84,36.27428571428571,1,114,14,0.0,2,12,1,507.84,0.0,0.0,0
3533,17416.0,2011-11-10,29,6838.34,25.23372693726937,9,4266,186,0.9185185185185184,3,13,1,1139.7233333333334,514.8557336833946,-216.0434285714286,0
3534,17418.0,2011-10-28,42,463.46,15.448666666666668,2,289,29,9.689655172413794,4,13,1,231.73,90.99050060308493,128.67999999999998,0
3535,17419.0,2011-11-28,11,4200.97,20.19697115384616,14,1872,155,1.6956521739130437,1,12,1,525.12125,262.9791632396268,74.41392857142857,0
3536,17420.0,2011-10-20,50,598.83,19.961,3,265,28,11.10344827586207,1,15,1,199.61,65.24754478139391,38.235,0
3537,17422.0,2011-11-23,16,1853.13,13.726888888888888,10,2195,93,2.044776119402985,2,13,1,308.855,54.18814178397335,6.931142857142851,0
3538,17423.0,2011-10-25,45,663.63,23.701071428571428,4,421,26,6.37037037037037,0,13,1,331.815,141.88097564508075,-200.65,0
3539,17425.0,2011-11-20,19,759.17,17.655116279069766,2,407,42,0.9761904761904762,0,11,1,379.585,437.5364629948001,-618.77,0
3540,17426.0,2011-12-05,4,5022.26,18.46419117647059,7,3082,179,1.018450184501845,4,12,1,1255.565,583.3970741841842,-244.062,0
3541,17427.0,2011-09-29,71,100.8,50.4,1,34,2,0.0,3,11,1,100.8,0.0,0.0,0
3542,17429.0,2011-08-11,120,512.12,12.193333333333332,4,616,36,2.341463414634146,3,13,1,170.70666666666668,30.09850716120872,-25.44,0
3543,17430.0,2011-11-07,32,265.76,18.982857142857146,2,190,14,25.53846153846154,0,9,1,132.88,28.68025104492637,40.56,0
3544,17431.0,2011-01-30,313,403.3,9.37906976744186,1,292,41,0.0,6,14,1,403.3,0.0,0.0,0
3545,17432.0,2011-11-21,18,365.76,7.62,2,207,44,0.4042553191489361,0,17,1,365.76,0.0,0.0,0
3546,17433.0,2011-09-12,88,303.16,5.6140740740740736,1,185,53,0.0,0,14,1,303.16,0.0,0.0,0
3547,17434.0,2011-12-07,2,2333.42,16.908840579710144,9,1685,100,0.5766423357664233,2,13,1,583.355,413.125259495632,34.980000000000004,0
3548,17436.0,2011-12-08,1,216.3,24.03333333333333,2,90,7,28.125,3,12,1,108.15,20.152543263816604,-28.5,0
3549,17438.0,2011-04-06,247,378.3,19.910526315789475,2,100,17,0.3333333333333333,3,10,1,189.15000000000003,281.8527629809579,-398.6,0
3550,17440.0,2011-07-15,147,177.1,22.1375,5,232,3,14.0,2,12,1,88.55000000000001,49.35605332682102,-69.8,0
3551,17442.0,2011-11-10,29,2210.26,15.787571428571429,10,1490,97,2.381294964028777,1,12,1,276.2825,196.3821067460068,39.232619047619046,0
3553,17444.0,2011-07-11,151,2389.1,17.82910447761194,2,2118,131,0.1578947368421052,0,10,0,1194.5500000000002,32.65419115519473,46.180000000000064,0
3554,17446.0,2011-06-16,176,120.9,13.433333333333334,2,198,6,16.625,2,14,1,60.45,10.818733752154175,-15.299999999999995,0
3555,17447.0,2011-10-30,40,541.53,15.0425,2,443,33,0.8857142857142857,3,10,1,270.765,143.84673249677937,-203.43,0
3556,17449.0,2011-12-07,2,2500.21,9.026028880866424,8,1113,177,1.2789855072463767,1,17,1,416.70166666666665,195.6029564619785,-18.89971428571428,0
3557,17451.0,2011-12-08,1,1648.95,15.410747663551405,10,1178,83,0.9528301886792452,4,11,1,329.79,100.11534372912077,7.543999999999997,0
3558,17453.0,2011-11-22,17,486.72,25.61684210526316,2,219,19,2.555555555555556,1,9,1,243.36,139.4980257924821,-197.28,0
3559,17454.0,2011-05-31,192,517.53,8.484098360655738,4,243,57,2.7666666666666666,6,13,1,129.3825,26.93847728312299,-20.237,0
3560,17455.0,2011-05-20,203,131.7,16.4625,1,66,8,0.0,4,12,1,131.7,0.0,0.0,0
3561,17456.0,2010-12-09,365,249.86,14.69764705882353,1,222,17,0.0,3,15,1,249.86,0.0,0.0,0
3562,17457.0,2011-08-05,126,1737.7,91.4578947368421,5,826,14,11.72222222222222,4,12,1,347.54,28.88874175176204,-5.554000000000002,0
3563,17458.0,2011-11-24,15,316.5,5.861111111111111,1,170,52,0.0,3,13,1,316.5,0.0,0.0,0
3564,17459.0,2011-10-27,43,657.3,5.921621621621621,2,537,88,0.1454545454545454,0,17,1,657.3,0.0,0.0,0
3565,17460.0,2011-09-22,78,452.63,12.233243243243242,8,176,18,8.055555555555555,3,10,1,90.526,56.543150601996,-15.420000000000003,0
3566,17461.0,2011-11-17,22,735.82,6.941698113207548,3,770,104,0.0571428571428571,3,10,1,735.82,0.0,0.0,0
3567,17462.0,2011-10-19,51,662.94,23.676428571428573,3,224,25,8.555555555555555,0,13,1,331.47,186.59133741950612,-263.88,0
3568,17463.0,2011-11-23,16,1860.81,8.777405660377358,6,1081,162,1.3981042654028435,6,15,1,372.162,202.8111988278754,-77.05900000000003,0
3569,17464.0,2011-07-04,158,289.96000000000004,32.21777777777778,1,220,9,0.0,0,13,1,289.96000000000004,0.0,0.0,0
3570,17466.0,2011-11-29,10,763.28,18.61658536585366,2,306,41,1.7,3,9,1,381.64,111.3976023081287,-157.54000000000002,0
3571,17468.0,2011-11-29,10,137.0,27.4,2,116,5,1.0,4,12,1,137.0,0.0,0.0,0
3572,17469.0,2011-11-23,16,1843.06,20.478444444444445,6,778,61,2.101123595505618,1,10,1,368.612,62.37913689688244,17.608000000000004,0
3573,17470.0,2011-10-26,44,1125.07,14.42397435897436,5,1675,67,4.1688311688311686,1,12,1,225.014,76.7298864849936,14.963000000000005,0
3574,17472.0,2011-06-01,191,697.54,4.008850574712644,3,455,142,0.6184971098265896,6,14,1,348.77,126.572113832392,-179.0,0
3575,17475.0,2011-09-21,79,194.37,13.883571428571427,1,178,14,0.0,2,14,1,194.37,0.0,0.0,0
3576,17480.0,2011-09-27,73,506.51,16.339032258064517,2,336,29,0.1,4,11,1,506.51,0.0,0.0,0
3577,17481.0,2011-12-06,3,1249.34,15.052289156626506,5,1060,69,1.0731707317073171,3,9,1,312.335,357.8086844949406,56.412,0
3578,17483.0,2011-10-05,65,414.04,19.71619047619048,3,191,18,5.8,3,13,1,138.01333333333335,17.76498053287235,-7.900000000000006,0
3579,17486.0,2011-03-23,261,396.87,16.53625,1,191,24,0.0,2,14,1,396.87,0.0,0.0,0
3580,17489.0,2011-10-12,58,376.64,12.987586206896552,2,428,28,5.464285714285714,2,11,1,188.32,28.623682502431457,-40.48000000000002,0
3581,17490.0,2011-12-09,0,1936.83,22.786235294117645,11,1022,63,2.0476190476190474,3,9,1,484.2075,230.97537276731472,68.74100000000001,0
3582,17491.0,2011-12-08,1,3541.92,32.19927272727273,11,2012,72,3.302752293577982,3,11,1,442.74,209.03848511014155,41.801904761904765,0
3583,17492.0,2011-04-05,248,374.57,31.214166666666667,1,155,12,0.0,1,15,1,374.57,0.0,0.0,0
3584,17495.0,2011-12-02,7,497.56,18.42814814814815,2,229,21,1.1923076923076923,1,12,1,248.78000000000003,132.66737428622008,-187.62000000000003,0
3585,17496.0,2010-12-16,358,271.05,27.105,1,79,10,0.0,3,8,1,271.05,0.0,0.0,0
3586,17498.0,2011-09-25,75,272.22,16.01294117647059,1,394,17,0.0,6,12,1,272.22,0.0,0.0,0
3587,17499.0,2011-02-23,289,622.88,15.572,1,711,40,0.0,2,9,1,622.88,0.0,0.0,0
3588,17500.0,2011-11-22,17,1138.0,227.6,3,17,3,3.0,3,9,1,1138.0,0.0,0.0,0
3589,17501.0,2011-05-03,220,288.6,16.033333333333335,2,160,18,0.0,1,9,1,288.6,0.0,0.0,0
3590,17502.0,2011-11-30,9,689.1,24.610714285714288,4,376,25,0.6666666666666666,2,13,1,689.1,0.0,0.0,0
3591,17503.0,2011-12-07,2,558.96,14.709473684210527,2,486,36,0.945945945945946,1,11,1,279.48,86.19631662664015,-121.9,0
3592,17504.0,2011-05-17,206,2745.28,19.609142857142857,10,1456,112,0.8273381294964028,2,14,1,686.3199999999999,353.8974036826681,248.58,0
3593,17505.0,2011-07-01,161,1145.84,22.03538461538461,2,556,48,0.8627450980392157,2,9,1,572.9200000000001,121.52337141472005,171.86,0
3594,17506.0,2011-09-30,70,294.29,18.393125,2,136,14,0.3333333333333333,6,11,1,294.29,0.0,0.0,0
3595,17507.0,2011-03-23,261,605.58,6.881590909090909,2,359,79,0.5402298850574713,3,18,1,302.79,53.41484625083179,-75.54000000000002,0
3596,17508.0,2011-03-04,280,387.31,17.605,1,289,22,0.0,4,8,0,387.31,0.0,0.0,0
3597,17510.0,2011-11-15,24,308.48,15.424,1,214,20,0.0,1,10,1,308.48,0.0,0.0,0
3598,17512.0,2011-11-11,28,2920.04,27.54754716981132,11,2752,61,2.5619047619047617,2,15,1,417.1485714285714,163.62450208007473,-5.834285714285718,0
3599,17513.0,2011-09-28,72,513.2,85.53333333333335,1,254,6,0.0,2,16,1,513.2,0.0,0.0,0
3600,17514.0,2011-08-03,128,208.65,5.2162500000000005,1,135,40,0.0,2,15,1,208.65,0.0,0.0,0
3601,17515.0,2011-11-08,31,639.02,7.345057471264368,4,243,49,3.3255813953488373,1,14,1,159.755,72.4044632602162,-55.3,0
3602,17516.0,2011-11-24,15,764.88,5.665777777777778,5,414,113,2.014925373134328,6,12,1,191.22,90.01738757965967,-46.99400000000001,0
3603,17517.0,2011-02-04,308,153.94,13.994545454545454,1,102,11,0.0,4,11,1,153.94,0.0,0.0,0
3604,17519.0,2011-11-22,17,1839.07,22.15746987951807,7,1233,60,4.243902439024391,1,13,1,306.5116666666667,54.68205753870887,2.2099999999999973,0
